image_url,text
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Neotrichus latiusculus.jpg,"3. Neotrichus latiusculus (Fairmaire). <br>Ditoma latimculus Faimlaire, Soc. Em. France, Ann. VI, 1: 255, 1881.<br>N eotrrz'vclms la-tiusculus (Fairmaire) Arrow, Arm. Mag. Nat. Hist. VIII, 4:<br>193, 1909. Arrow, Ins. Samoa 4(1) : 48, 1927.<br>Upi Trail, May 5, under bark of Hibiscus tiliaceus, Swezey <br> Mt. Alifan,<br>May 26, in rotten log, Swezey<br> Barrigada, June 12, in rotten log<br> July 6, under<br>bark, Swezey<br> Piti, Oct. 9, in dead orange twigs, Swezey<br> Libugou Farm,<br>Nov. 10, under bark of dead orange tree, Swezey."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Lasioderma serricorne.jpg,"1. Lasioderma serricorne (Fabricius).<br>Ptrinu: serricarne F abricius, Ent. Syst. 1 : 241, 1792.<br>Laxiodernm :erricome (Fabricius) Bandi, Berlin Ent. Zeitschl'ift 17: 333,<br>1874. Pic, Coleopt. Catalog. (48) : 57, 1912.<br>The cosmopolitan cigarette beetle was taken but once, a single specimen at<br>Piti iu the house, June 15, Swezey."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Astenus horni.jpg,"6. Astenus horni (Bemhauer), as now determined.<br>Actobz‘m homi Bernhauer, Arch. Naturg., Abt. A, 88: 231, 1922. Scheer—<br>peltz, Coleopt. Catalog. (129) : 1329, 1933.<br>Piti, May 2, July 24, Aug. 24, Sept. 17, on weeds in cane ﬁeld, Swezey,<br>eight specimens."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Rodolia cardinalis.jpg,"7. Rodolia cardinalis (Mulsant).<br>Vedalia cardi'nalix Mulsant, Spec. Coleopt. Trim. Sécui‘ipalp,, 906, 1850.<br>N ovim ca-rd-inalis (Mulsant) Crotch, Rev, Coccinellidae, 283, 1874.<br>Rodolfo ca-rd-imlis (Mulsant) Essig, Insects of Western North America,<br>415,1926.<br>T arague Beach, May 17, on Sopham tamemom, Swezey, one specimen.<br>This Australian ladybeetle was introduced into Guam from Honolulu in<br>1926 to combat the cottony cushion scale. In 1936 both were scarce, and only<br>one specimen of the ladybeetle was obtained."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Gonocephalum seriatum.jpg,"1. Gonocephalum seriatum (Boisduval).<br>OIIatrum seriafum Boisduval, V 0y. Astrolabe 2 : 252, 1835.<br>Gonaceﬁhalusm sm'ia-tmn (Boisduval) Gehien, Nov. Guinea 13(3):234,<br>1920. Coleopt. Catalog. (22) : 326, 1910,<br>Umatac, May 14, Usinger<br> Piti, May 30, under cow dung, Swezey’ <br> Piti,<br>Aug. 3, under stones, Swezey<br> Piti, Sept, 17, under stone, Swezey<br> Orote,<br>July 19, Swezey. Fullaway, 1911.<br>This widely distributed species, common in Hawaii and Guam, was de»<br>scribed from Marshall Islands and occurs also in New Guinea."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Cryptolaemus montrouzieri.jpg,"5. Cryptolaemus montrouzieri Mulsant, Opusc. But. 3: 140, 1853.<br>Tiyan, April 2, Bryan<br> Orote Pen., April 8, Bryan<br> Upi Trail, May 5,"
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Philonthus quisquiliarius.jpg,"11. Philonthus quisquiliarius (Gyllenhall).<br>(P) quixquiliarim GyIIenhaIL Ins. Succ, 2: 335, 1810.<br>Philontlms quisquiliarim (Gyllenhall) Erickson, Kéif. Mark. Brundeub. 1 :<br>469, 1839. Bernhauer and Schubert, Coleopt, Catalog. (57) :352, 1914.<br>Piti, May 14, at light, July 27, Swezey, two specimens. A Cosmopolitan<br>species."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Metophthalmus albofasciatus.jpg,"Metophthalmus albofasciatus Reitter, Deutsche Em. Zeitschrift, 23, 1891.<br>Hetschko, Coleopt. Catalog. (85) z 19, 1926,<br>Machanao, june 30, sweeping dead twigs and leaves of a felled tree,<br>Swezey, two specimens. Determined by G. E. Bryant, British Museum.<br>A minute pretty species described from Japan."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Aphthona bicolorata.jpg,"2. Aphthona species near bicolorata Jacoby.<br>Piti, May 26, June 2, on Euphorbm hirta, Usinger<br> Umatac, May 28,<br>Usinger<br> Sumay, Aug. 17, on Euﬁ/mrbia atoto, Swezey.<br>A small species collected only a few times on Euplwrbz'a. Determined by<br>G E. Bryant, British Museum,"
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Phloenomus marianarum.jpg,"Machanao, June 5<br> beach near Atao, June 25<br> Ritidian PL, June 30,<br>Usinger, three specimens. No data as to habits.<br>This species was described from the Marianas Islands and has not been<br>recorded elsewhere. we found it only rarely:"
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Coccinella transversalis.jpg,"2. Coccinella transversalis Fabricius, Spec. 1115., 97, 1781<br> Timberlake, Ms.<br>Carcinella reptmda Thunberg, Nov. Insect. Spec. 1:18, ﬁg. 25, 1781.<br>Crotch, Rev_ Coccinellidae, 117, 1874.<br>Merizo, April 24, Bryan<br> Mt. Tenjo, May 3, Swezey<br> Piti, May 26,<br>Usinger <br> Inarajau, Sept. 30, Swezey. ‘<br>This is a smaller species than Harmonia arcuata, and not so abundant in<br>Guam. It was recorded under the name Cocc-inella repanda by Fullaway in<br>1911. It feeds on plant lice. We collected it in only a few places. This 1z1dy~<br>beetle has a wide distribution from China, India, Singapore, Java to New<br>Caledonia, Queensland, New South Wales, and Tasmania. It is not known<br>when it ﬁrst appeared in Guam. Our specimens were determined by P. H.<br>Timberlake."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Leptacinus flavipennis.jpg,"9. Leptacinus ﬂavipennis Kraatz, as now determined.<br>Lepz‘acinu: [Jammpuncmms var, flamipennis KraatzV Scheerpekz, Coleopt.<br>Catalog. (129) : 1303, 1933.<br>Piti, Sept. 21, ex cow dung, Swezey, one specimen."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Thamiaraea insigniventris.jpg,"16. Thamiaraea insigniventris Fauvel, Mus. civ, stor. mat. Genova, Ann. 12:<br>299, pl. 2, ﬁg. 36, 1878. Bernhauer and Scheerpeltz, Coleopt. Catalog.<br>(82) : 682, 1926.<br>Asan, Aug. 22<br> Piti, Sept. 20, all from rotten breadfruit 0n the ground,<br>Swezey, 17 specimens.<br>Described from New Guinea and Celebes."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Chalaenius flaviguttatus guttatus.jpg,"1. Chlaenius ﬂaviguttatus var. guttatus Eschscholtz.<br>C hlaeniux flaviguttatus Macleay, Annulosa Jam, 15, 1825.<br>Chlaenius guttatus Eschscholtz, 2001. Atlas (5) 1 26, pl. 25, ﬁg. 8, 1833.<br>Limaucheniw biguttatus Montrouzier, Soc. Ent. France, Ann. HI, 8: 237,<br>1860.<br>Chlaeniux flaviguttatm var. guttam: Eschscholtz, Andrews, Ins. Samoa 4<br>(1) : 3, 1927.<br>Piti, Sept. 28, under old coconut husk in cow pasture, Swezey, two speci-<br>mens<br> Piti, Nov. 10, on lawn, Swezey, one specimen. (Compared with speci—<br>mens in Baker Philippine collection at U. S. National Museum.)<br>This beetle was collected by Fullaway in 1911, and recorded as Chhwnius<br>biguttatm. It occurs also in New Guinea, New Caledonia, and Samoa."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Oryzaephilus surinamensis.jpg,"3. Oryzaephilus surinamensis (Linnaeus).<br>Dermestes sminamensi: Linnaeus, Syst. Nat, ed, 10, 357, 1758‘<br>Silwmm surinamemis (Linnaeus) Sharp, Fauna Hawaii. 3(4) : 428, 1908.<br>Oryzaegbhilm surinamemt’s (Linnaeus) Hetschko, Coleopt. Catalog. (109) :<br>68, 1930.<br>Piti, April 30, May 26, in Grapenuts, July 5, Nov. 9, in house, Swezey<br><br>Inarajan, May 14, Swezey<br> Yigo, Nov. 8, on corn, Swezey.<br>This cosmopolitan species was found in the house, usually in food packages."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Espeson crenicollis.jpg,"2. Espeson crem'collis Fauvel, Mus. civ. star. nat. Geneva, Ann. 12: 196,<br>pl. 1, ﬁg. 16, 1878.<br>Agaua, May 4, ex rotten Pandanm trunk, Swezey, Usinger<br> Piti, June 3,<br>Usinger <br> 13 specimens.<br>Described from Key Island-and Gilolo."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/miscellaneous-families-of-guam-coleoptera/merged_images/Ocholissa humeralis .jpg,"Ocholissa humeralis (Fairmaire).<br>Ix’hizophagus hmneml-ix Fairmaire, Rev. Mag. 2001. 2: 55, 1350.<br>Oclz-olissa humerali: (Fairmaire) Grouvelle, Soc. Ent, France, Ann. 62:<br>385, 1893. Arrow, Ins. Samoa 4(1) :52, 1927.<br>A widely distributed species, black with a red spot on humeri of elytra.<br>Occurs in Samoa, Tahiti, Moluccas, Java, Borneo, Ceylon, and Madagascar.<br>We found it common in Guam, under bark of felled trees, in 1936."
