image_url,text
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Trigonops inusitata.jpg,"2. Trigonops inusitata, new species (pl. 1, F )1<br>Derm very dark brown to black<br> rostrum with brown scales, often with a greenish or<br>bronzy cast at base, those on apical declivitous part usually mostly greenish<br> head with<br>brown scales with bronze and green scales intermixed<br> prouotum with pale, almost white<br>scales, with fawn—colored and darker brown scales interspersed, lateral scaling palest,<br>most scales with a bronzy cast<br> elytra predominantly with dark brown bronzy scaling,<br>usually with a conspicuous, almost white, broadly V»shaped fascia across middle, but this<br>fascia subject to great variation, often absent or indistinct<br> legs with paler sealing beyond<br>middle of. club of femora than proximally, tibiae with similarly colored, rather dark brown<br>bronzy scales as on bases of femora<br> scaling below similar to that on sides of elytra.<br>Head with round, rather deep punctures on front, punctures usually not separated by<br>more than their diameters, and variable, usually somewhat obscured by the scaling, each<br>puncture bearing a white, recnrved seta which does not reach much beyond the margin of<br>its puncture, scales close, not imbricated<br> eyes evenly convex, not strongly protuberant<br>and only slightly interrupting longitudinal lateral outline of head, about as long as nar-<br>rowest interocular breadth. Rostrum with basal part between transrostral carina and<br>basal suture almost straight or slightly convex longitudinally, slightly shorter than distance<br>between eyes, with a variable median carina that is usually distinct only near the trans-<br>rostral carina<br> declivitous apical part rather shiny, with small obscure punctures, scales<br>becoming smaller and sparser distally<br> apex, sides, and venter of rostrum, including sides<br>of mandibles, bristling with long erect setae. Antennae with scape slightly longer‘zthan<br>funicle excluding club, densely squamose and with numerous, rather long, white, recurnx<br>bent or subrccurnbent setae, apex only slightly enlarged<br> funiele with short and long setae<br>and without scales, length of segments as follows: (I, 1.8) (2, 1.8) (3, 1.3) (4, 1.2)<br>(5, 1.1) (6, 1.1) (7, 1.0) <br> club about as long as segments 3 plus 4, its ﬁrst segment bear-<br>ing the ratio of 10: 6 to its second, ﬁrst segment as long as funicular segment 7. Prat/zo-<br>mx slightly broader than long (45:41)), broadest at middle, subequally narrowed from<br>middle to base and middle to apex, disk but slightly convex or somewhat depressed<br> punc-<br>tures coarse and deep, somewhat irregular and variable, often making dorsum somewhat<br>irregular, some tending to be longitudinally conﬂuent, interstices variable in breadth,<br>some only as broad as a scale and narrower than punctures, others as broad as punctures,<br>others broader<br> each puncture bearing a recurved, transversely directed seta about as long<br>as its puncture<br> puncturation less coarse and deep on pleurae. Elytru from about two<br>thirds to about three fourths as broad as long, broadest in females, broadest at the postero-<br>lateral corners of the extensions of humeral angulations<br> base truncate or slightly concave,<br>almost straightly and angulately expanded on sides to about basal ﬁfth to form conspicuous<br>pseudodiumeri, thence rather broadly rounded to distal third, thence sharply narrowed to<br>apex, or more or less regularly narrowed from just behind basal angulation<br> disk usually<br>conspicuously irregular, with varifornt undulations and low, rounded, feeble protuberanccs<br>of derm, intervals 5 to 7 usually prominently and irregularly elevated distally<br> intervals<br>each with a row of decumbcnt white setae, ﬁrst intervals usually with a small common<br>fascicle on a line between and slightly before apiees of fourth intervals<br> striae distinct<br>throughout<br> scales usually free and narrowly separated, appressed, reticulate and irides-<br>cent. Legr with femora about as narrow as tibiae at base and about one tenth longer, hind<br>pair reaching to apex of fourth ventrite in female, to middle of ﬁfth in male, strongly<br>clavatc, middle of bulbous part about seven tenths length of femora from base and there<br>about three times as broad as base, densely squamose and with scattered inclined white<br>setae<br> tibiae, excepting a slight distal expansion, subparallel-sided, slightly sinuous, densely<br>squamose and with setae more erect than on femora. Stermmz with scaling almost entirely<br>concealing derm above coxae, somewhat sparser between coxae<br> punctures moderately<br>dense, not very coarse, shortest distance between mid and hind coxae about as long as<br>breadth of a mesocoxa. ther with ﬁrst two ventritcs tumid in female, broadly impressed<br>down middle in male<br> punctures shallow, each giving rise to a rather long, suberect seta<br><br>scaling dense but not entirely concealing derm<br> ventrite 5 about twice as long as 3 plus 4,<br>rather coarsely asperate, closely set with ﬁne setae. Length, 5-8 mm<br> breadth, 3-4 mm."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Daealus tibialis.jpg,"24. Daealus tibialis, new species (pl. 2, E).<br>Derm reddish brown to black, densely squamose above and below<br> scaling colored as<br>follows: head brown, usually with a white patch at inner upper corner of eye and a dark<br>area on either side of middle of crown<br> prothorax basically with brownish yellow and<br>yellowish white scales, with an outstanding blade vitta behind middle in front of elytral<br>interval 5<br> elytra with basic coloration similar to that of prothorax, with discal area<br>between fasciculate calli on interval 3, laterally to ﬁfth intervals usually quite conspicu—<br>ously paler than surrounding areas, yellowish white, usually with black scales on posterior<br>part of hind callus on interval 3 and a rather large area before and beyond apices of<br>intervals 4 and 7<br> legs with femora banded with pale and dark scales<br> underside yellowish<br>white.<br>Head with derrn almost entirely concealed by sealing which is prostrate or slanting,<br>setae erect and very similar in size and shape to squamae<br> interocular iovea not strongly<br>developed, interocular area coarsely sculptured, with median carina of rostrum continued<br>to level of tops of eyes. Rostrmn about [our ﬁfths as long as pronotum<br> coarsely, con-<br>ﬂuently punctate to antennae in male, lateral carinae irregular or indistinct, median carina<br>Well developed, less coarsely sculptured in female, but closely punctured. Antennae with<br>scape about as long as Inniclc plus basal segment of club<br> funicle with segment 1 about as<br>long as 2 plus one fourth of 3, 2 about as long as 3 plus 4, 3 slightly longer than 4, 4 to 7<br>successively slightly broader<br> club about as long as ﬁve preceding funicular segments.<br>Prnthamx one ﬁfth to one sixth broader than long, rather evenly expanded on sides to near<br>middle, then strongly rounded to subapical constriction at apical fourth, constriction strongly<br>continued across dorsum and making longitudinal dorsal outline conspicuously sinuous<br><br>disk with variable, small to large punctures, median line broadly and conspicuously<br>impressed, with numerous small, low, round, polished tubercles, most numerous on either<br>side of median line, and absent from median canal<br> scaling similar to that on elytra<br> setae<br>scattered, but condensed on either side of middle of apex, erect or suberect, spatulate.<br>Elytm fully three fourths as broad as long, twice as long as prothorax<br> base subtruncate,<br>sides arcnate to middle, thence subtriangularly narrowing to the rounded apex<br> striae with<br>coarse foveiform punctures about as broad as intervals in basal third or half, but small<br>and inconspicuous behind<br> intervals, excepting l and lateral one or two, strongly convex<br>at least in basal half, but not so behind, I not tuberculate, usually with a nearly complete<br>row of suberect, spatulatc setae, 2 with a complete row of tubercles from base to apex,<br>3 with a callus at about basal fourth and another more prominent and higher one at about<br>middle, the calli usually distinctly fasciculate, with tubercles from ﬁrst callus to base,<br>otherwise without tubercles, 4 tubcrculate, 5 partially tuberculate, at least near base, 6 to<br>10 tuberculate, tubercles smaller toward sides and apex of elytra. Legs with Iemora and<br>tibiae densely squamose<br> femora with numerous, scattered tubercles<br> tibiae with two<br>strongly developed carinae on either side. Stcmum densely squamose throughout, meso—<br>sternal receptacle hardly cavernous in either sex<br> metastcrnum between mid and hind<br>coxae one fourth as broad as a mesocoxa Venter densely squamose, with ﬁrst ventrite<br>ﬂattened in middle in male, hardly different in female<br> ventrite 5 with scales mostly<br>replaced by hairs at apex in male. Length, 3—4.0 mm, <br> breadth, l.5~2.0 mini"
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Neoampagia imitator.jpg,"19. Neoampagia imitator, new species (pl. 3, G).<br>Derm reddish brown to pieeous<br> head with brown scales with an interocular pale<br>patch, upper margins of eyes partially margined with pale scales and with a pale patch on<br>either side of the median line on crown<br> pronotum with dark brown scales on disk but with<br>a pale cross consisting of a pale median vitta and a transverse pale fascia at about middle,<br>sides with whitish, yellowish and fawn~colored scales, darker scaling therefore appearing<br>as four discal dark maculae<br> clytra predominantly with dark brown to black scales but<br>with an ill-deﬁned, irregular roughly V»shaped broad area. of fawn~colored scales within<br>basal half from near humeri on sides to suture, pale scaling continued down ﬁrst two or<br>three intervals to posterior calli, pale area there expanded to apex, pale areas tessellated<br>with dark patches and probably subject to considerable variation<br> legs and lower surface<br>clothed with yellowish white or grayish white scales.<br>Head densely punctate on crown, the dorm concealed by the dense appressed scaling<br><br>interocular area one half as broad at top as base of rostrum, coarsely sculptured, scales<br>directed dorsally and becoming narrower and setifortn distad. Rostrum. in male coarsely<br>punctate-striate to antennae on either side of impunctate median line, with small dense<br>punctures beyond antennae. Antennae inserted very slightly past middle in male<br> scape<br>as long as funicle excluding club, gradually clavate<br> funicular segment 1 slightly longer<br>and thicker than 2, 2 slightly longer than 3 plus 4, 3 to 7 each successively more trans~<br>verse<br> club as long as preceding ﬁve funicular segments plus half of sixth, more than half<br>as broad as long, obtusely rounded at apex, 4 segmented, but terminal segment not easily<br>discernible, the two basal segments large and subequal in length. Protharax one third<br>broader than long, apex arcuate, only half as broad as base, arcuately narrowing from<br>base to apical fourth and there rather broadly constricted, constriction broadly, shallowly<br>and distinctly impressed across dorsum<br> densely punctate and very densely squamose<br>throughout, scales ovate, punctures bearing decumbent, lanceolate, squamiform setae<br><br>subcarinate at sides at base in front of humeril Elytm four ﬁfths as broad as long, two<br>and one half times as long as prothorax, almost continuous in outline with base of pro—<br>thorax for a short distance behind humeri on sides, thence arcuately, triangularly narrow-<br>ing to broadly rounded apex, strongly convex dorsally, longitudinally and laterally, reach-<br>ing a summit slightly before middle and there higher than highest point on pronotum,<br>longitudinal outline discontinuous with that of pronotum, scaling very dense, ovate scales<br>imbricated<br> striac shallow and concealed by sealing on disk, but traceable because of their<br>punctures bearing squamitorm, spatulatc setae that usually rise somewhat above scales and<br>are white or usually paler than surrounding scales, stria 7 deeply impressed from humerus<br>to basal third, edge of interval above it therefore forming a distinct carina, 9 similarly<br>impressed and interval above it forming a similar carina, but these carinae variable in<br>development, 10 deeply impressed at base, but ﬁne behind metacoxa<br> intervals, except paru<br>tially elevated ones mentioned, broad and ﬂat. Leg: coarsely punctate and squamose<br> hind<br>femora reaching to slightly behind posterior margin of fourth ventrite<br> tibiae with three<br>lateral carinac on either side and one dorsal carinai Stcmmn densely squamose<br> pectoral<br>canal terminating at middle of mesocoxae<br> metasternum broadly concave, with a fovea on<br>median line at base and apex. Venter with ﬁrst ventrite broadly and‘deeply concave in<br>male<br> ventrites 1 and 2 densely squamose, but scales not entirely concealing derm, min<<br>utely punctatc except for some coarser punctures at base of ﬁrst<br> 2 and 3 squamose at<br>sides and along basal margin only<br> 5 densely and coarsely punctate, setose and squamosc.<br>Length, 3—3.5 mm<br> breadth, 1.6- 0 mm."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Trigonops hirsuta.jpg,"5. Trigonops hirsuta, new species (pl. 1, D),<br>Dei'm dark reddish brown to black<br> scaling almost uniformly grayish white or with<br>a brownish east, browner in old specimens, scales in fresher specimens giving iridescent<br>reﬂections<br> pronotum normally with a variable, broad vitta from base to apex on either<br>side of median line of slightly to distinctly darker scales<br> elytra either concolot‘ous or<br>appearing vaguely vitmte because of darker, paler or more densely squainose areas on<br>some intervals<br> scaling otherwise almost or quite concolorous.<br>Head with front almost straight in longitudinal dorsal outline, densely squamose, less<br>densely so at sides than mesad, punctures denser and more conspicuous laterally, [bearing<br>prostrate or inclined medially directed setae<br> eyes quite prominent, unevenly convex,<br>roundly subconical, much more steeply rounded behind than distally, about three fourths<br>as long as distance between their inner margins. Rostrum with area between transrostral<br>carina and basal suture ﬂattened longitudinally and distinctly sunken below level of carina,<br>distance between carina and suture three fourths or somewhat more than three fourths as<br>long as interoculav breadth<br> apical declivitous part concave between and above antennae,<br>rather densely squamose at base, bare or with but a few scattered squamae distally, shal-<br>lowly punctate. Antennae with scape as long as funicle plus ﬁrst two segments of club,<br>densely squamose, ﬁnely setose<br> funicular segments as follows in length: (1, L6) (2, 1.0)<br>(3, 0.9) (4-7, 0.7) <br> club rather elongate subcylindrical<br> about as long as funicular segments<br>5-7 inclusive plus three fourths of 4, its ﬁrst segment about one fourth longer than its<br>second. Prol/mrax as long as broad to distinctly broader than long, broadest at or slightly<br>behind middle, dorsal contour gently convex laterally and longitudinally<br> densely punctate,<br>but puncturation obscured by dense scaling which entirely conceals dei‘m of interstices<br>which are as broad or slightly narrower than diameters of punctures on disks<br> sctae<br>medially inclined, arising from lateral dorsal edges of, and extending across punctures.<br>Elytm about three fourths as broad as long, somewhat more than twice as long as the pro-<br>thorax, broadest at or slightly in front of middle, rather evenly ovate in basal two thirds,<br>thence sharply narrowed to apex, evenly convex dorsally<br> striae deep and well deﬁned<br>throughout, their punctures close<br> intervals slightly convex on disk, more strongly so<br>behind and laterally, densely squamose, scales, as on almost all of body, appearing Soft and<br>spongy, their edges somewhat minutely serrate, their surfaces beaded<br> setae erect through<br>out, discal ones curved, but seen as distinctly erect when viewed from side, becoming more<br>numerous and longer caudad<br> usually with a poorly developed sutural fasciclc on declivity.<br>Legs with hind femora reaching to slightly beyond apex of fourth ventrite in female to<br>about middle of ﬁfth in male, base slightly broader than base of hind tibia, broadest part of<br>club about twice as broad as base and two thirds length of femora from base, densely squa-<br>mose, setae slanting or subcrect throughout<br> hind tibia one ninth shorter than fcmora,<br>straight on outer side above distal expansion, densely squamose, setae erect or nearly so,<br>Sim-1mm with prosternum deeply and coarsely punctate, squamose, setac erect, distance<br>between coxal cavity and anterior margin one third that between cavity and hind margin,<br>intercoxal process one fourth to almost one half as broad as a coxa<br> mesosternum almost<br>entirely bare, shiny, just above the coxa, side pieces punctate and densely squamose<br>throughout<br> metasternum between the mid and hind coxae as broad as a mesocoxa,<br>coarsely punctate, punctures denser toward middle, that area, therefore, less densely squa~<br>muse than sides, setae erect and conspicuous. Venter with ﬁrst ventrite continuously,<br>broadly and deeply concave with metastcrnum down middle in male, depressed before and<br>behind middle in female, coarsely and densely punctate, denser on disk, scales becoming<br>smaller and scattered medially, setae long and erect<br> second ventrite not quite so coarsely<br>punctate as ﬁrst, less densely squamose at middle of base<br> third and fourth ventrites punc~<br>tate, setose and densely squamose throughout<br> ﬁfth ventrite densely punctate, squamose<br>and setose. Length, 5-7 mm<br> breadth, 3-4 mm."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Euscepes postfasciatus.jpg,"21. Euscepes postfasciatus (Fairmaire) (pl. 2, C).<br>Cryptorhynchu: poxlfaxciatm Fairmaire, Rev Mag 2001., 513 1849.<br>C1 yplo<br> hymlmx balala-e Waterhouse, Ent. Soc. London, From, btix, 1849<br>(1850),<br>H yperomorpha squamom Blackburn, Roy. Soc London, Trans, 11, 3: l§2»<br>183, 1885. ‘<br>Euscepes Imtame (VVaterhouse) Champion, Biol. Centr. A1111 Coleopt.<br>4(4) :497, 1905.<br>Hume/3e: poxlfaxciartm (Fairmaire) Zimmerman, 131 P. Bishop Mus, Oce.<br>Papers 12 (23) : 1446, 1936.<br>This almost cosmopolitan sweet—potato pest (commonly called the West<br>Indian sweet-potato weevil) is easily recognized by its subparallel—sided,<br>densely squamose elytra which have a common, transverse, pale fascia at the<br>top of the declivity. The pronotum bristles with erect, spatulate setae, borne<br>from rather large, close punctures: the interstices between the punctures are<br>coarsely reticulate,<br>The following specimens from Guam are before me: three, Piti, from<br>sweet»potato vine, Nov. 17, 1936, Swezey<br> two were taken by Fullaway but<br>have no speciﬁc locality other than “Island Guam.”"
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Stenotrupis tenuis.jpg,"33. Stenotrupis tennis, new species (pl. 5, 1)).<br>Female. Derm rather uniform reddish brown, rather shiny, at least in part somewhat<br>translucent.<br>Head slightly longer than broad, poshoeular constriction distinct, not so deeply<br>impressed across dorsum as on sides and below<br> smooth and shiny, evidently not punctatc<br>behind constriction, minutely punctate beyond constriction, punctures separated by dis—<br>tances equal to or greater than their diameters<br> eyes subcontinuous in lateral outline with<br>head, when measured from above, separated from the post—ocular constriction by twice<br>the length of an eye, interocular area longitudinally evenly convex, twice as broad as an<br>eye as measured [mm above. Roslrimi just perceptibly longer than pronotum (21: 19),<br>evenly arcuate longitudinally, narrowed on sides from base to about half way to antennae,<br>then almost evenly expanded to antennae, thence slightly and evenly narrowed to about<br>half way between antennae and apex, thence more rapidly enlarged to the apex, greatest<br>apical breadth almost twice that of narrowest breadth between antennae and apex and<br>equal to basal breadth at eyes<br> minutely punctate, smooth and shiny<br> antennae inserted<br>at about basal fourth, distance between the insertion and eye twice longitudinal diameter<br>of an eye as measured from side<br> scrobes evanescent behind. Antennae with scape reach<br>ing to middle of eye<br> ﬁrst funicular segment as long as 2 plus 3, 2 longer than broad,<br>3 to 5 successively broader<br> club not as long as {our preceding segments. Praflzomx not<br>qiiite one fourth longer than broad (1.5: 1.9), broadest at about basal third, sub-pyriform,<br>without a distinct subapical conStrietion, longitudinal dorsal outline ﬂat lrom base to apex<br><br>disk minutely punctate, punctures separated by smooth, shiny interstices  broad or<br>broader than punctures. Elyfra more than three times as long as broad (4,3: 1.6), slightly<br>more than twice as long,r as prothorax (4.3: 1.9), subparallel—sided in about basal three<br>fourthststriae ﬁne and shallow, their punctures close, crenulating sides of intervals and<br>about as bread as intervals<br> intervals rather shiny, evidently without setae except on<br>declivity and there with ntuuerous, long, erect hairs. Legs with tibial unci well developed<br>and With a teeth at front and hind edges of inner apical angles<br> third tarsal segment not<br>bilobed, hardly broader than second. Stem-um ﬁnely alutaceous. prosternum about three<br>times as long as longitudinal diameter of a coxa in front of coxae and about twice as long<br>as a coxa behind, at most minutely pttnctate, intercoxal process about four ﬁfths as broad<br>as a coxa<br> mesocoxae separated by about one and one fourth times breadth of a coxa<br><br>metasternum more densely and distinctly punctate at sides than in middle and with short,<br>line hairlihe settle on more densely punctate areas, about four times as long between mid<br>and hind coxae as breadth of a mesocoxa, metacoxae one half as widely separated as<br>mesocoxae. Vader tumid, minutely punctate<br> setae distinct only at sides and on ﬁfth<br>ventrite<br> sutures arcuate<br> fifth ventrite densely punctate. Length, 1.5 mm. <br> breadth, 0.4 mm."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Choerorrhinodes constricticeps.jpg,"30. Choerorrhinodes constricticeps, new species (pl. 4, A)<br>Female. Derm rather dull to moderately shiny, reddish brown, piceous to black<br><br>setac minute and pale.<br>Head strongly constricted at less than length of an eye behind eyes, the constriction<br>continued prominently across dorsum, area behind constriction reticulate but impunctate,<br>the lobed area between constriction and eyes coarsely and densely punctate as interocular<br>area<br> interocular area twice as broad as breadth of an eye when viewed from above,<br>coarsely, densely, subconﬂuently, continuously punctate with base of rostrum<br> eyes sepa«<br>rated from prothorax by one and one half to two times their length. Rostrum almost<br>continuous in longitudinal dorsal outline with interocular area, about three ﬁfths or<br>two” thirds as long as pronotum, slightly more than twice as long as broad, slightly and<br>evenly narrowed laterally from base to antennae, thence evenly and slightly expanded to<br>apex, apex about one fourth broader than narrowest post antennal breadth, antennae<br>inserted slightly but distinctly behind middle, apex of scrobe marked by a raised line below<br>hind margin of eye<br> longitudinal dorsal outline gently arcuate<br> densely pnnctate behind<br>antennae, punctures tending to be longitudinally conﬂuent, more ﬁnely punctate beyond<br>antennae, coarsely reticulate<br> sctac sparse, minute. Antennae with scape reaching hind<br>margin of eye<br> funicular segment 1 about one fourth broader and twice as long as 2, 2 about<br>as broad as long and longer than 3, 3—5 successively slightly more transverse<br> club stout,<br>ovate, slightly longer than three preceding segments. Prnlhorar one ﬁfth to almost one<br>third longer than broad<br> base subtruncate, arcuatc on sides from base to near subapical<br>constriction, broadest at or behind middle, subapical constriction prominent, slightly<br>impressed across dorsum which is otherwise almost straight and ﬂat longitudinally<br> disk<br>ﬂattened, densely and coarsely punctate, punctures subhexagonal, their interstices irregular<br>and much narrower than their diameters<br> setae minute. Elytm two and one half times<br>as long as broad, twice as long as prothorax, base subtruncate, subparallel—sided in basal<br>two thirds, thence narrowed to the bluntly rounded apex<br> striae deep and coarse<br> their<br>punctures coarse and close, as broad or broader than intervals, lateral stria terminating<br>at metacoxa, setae minute and inconspicuous<br> intervals convex, their sides crenulated by<br>strial punctures, each bearing a row of small, ﬁne, decumbent setac, punctate, coarsely<br>reticulate, the ninth costiform above last three ventrites. Leg: with tibial unci and teeth<br>at inner apical angles well developed<br> third tarsal segment deeply bilobed. S‘tcmum<br>coarsely, densely punctate throughout<br> intercoxal process of prostcrnum about as broad<br>as a coxa, distance between coxal cavity and fore margin of prosternum twice that of<br>distance behind coxal cavity<br> mesocoxae separated by more than breadth of a eoxa<br><br>metastcrnum between mid and hind coxae three times as long as breadth of a mesocoxa,<br>metacoxae separated by slightly less than the transverse diameter of a metacoxa. Venter<br>with ﬁrst two segments coarsely and densely punctate as metasternum<br> ventritcs 3 and 4<br>punctate along base<br> ventrite 5 shallowly concave, distinctly punctate along basal margin,<br>indistinctly so elsewhere<br> ﬁnely, sparsely setose. Length, 2—225 mm<br> breadth, 0.5—0.6 mm."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Camptorhinus dorsalis.jpg,"16. Camptorhinus dorsalis (Boisrluval) (pl. 2) B).<br>Cryptorhyuchm dorsalix Boisduval, Voy. Astrolabe 2:434, 1835.<br>Cam-Markham dumavlis (Boisduval) Boheman, in Schoenherr’s Gen. Spec.<br>Cure. 4(1): 177, 1837.<br>Camptorhimtr a'rtenris R'Iontl'ouzier, Soc. Ent. France, Ann, III, 8:825,<br>1860.<br>This elongate, subparallel-sided, densely squamose species with its coarsely<br>punctate elytral striae, its hind iemora projecting beyond the apices of the<br>elytray and its prosternum developed into a strong receptacle behind the coxae<br>is easily recognized. It Varies greatly in size<br> the extremes in length in the<br>specimens at hand are 35-80 mm.<br>The following specimens from Guam are before me: two, Agana, May 8><br>1936, Bryan<br> 9 labeled “Island Guam”, Fullaway<br> and six taken “in dead<br>tree”, July 14, 1937 (by Oakley ?), no. 37—24-077. There are also ﬁve speci—<br>mens among the National Museum material that were collected by C. Big-hell<br>in 1917 at Fulakora, Solomon Islands. In Bishop Museum there is a large<br>series of specimens taken by It A. Kusche at Guadalcanar, Solomon Islands,<br>in january 1921. 3<br>This species has evidently not been listed from either Guam or the Solo—<br>mons heretofore. It is widespread, however, and is a common insect along the<br>east coast of Australia."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Anaballus amplicollis .jpg,"20. Anaballus amplicollis (Fairmaire) (pl. 2, A).<br>Acalles a-mplicollis Fairmaire, Rev. Mag. Zool. 11, 1 : 36, 514, 1849.<br>Imaliodes [Imillus Karsh, Berl. Ent. Zeitschr. 25: 10, pl, 1, ﬁg. 15, 1881.<br>This is an easily recognized species because of its expanded prothorax,<br>subquadrate elytra and brownish and orange scaling, For more detailed<br>description and discussion see my “Cryptorrhynchinae of the Austral Islands”<br>(B. P, Bishop Mus, Occ. Papers 12(17) : 4—5, ﬁg. 1, a, 1936).<br>This species is widespread throughout the Paciﬁc, at least from New Cale—<br>donia eastward. In southeastern Polynesia I found it most frequently asso~<br>ciated with the fallen fruits of Ingmar/m: edulix.<br>In the collections before me there are the following specimens from Guam :<br>three specimens, Upi Trail, reared from C ycas seed, May 5, 1936, Swezey<br><br>one, May 11, Usinger<br> eight, Piti, from fallen fruit of breadfruit, May 22,<br>Swezey<br> nine specimens with the same data, May 23<br> three specimens, June 18,<br>seven specimens, on plateau at Talofofo, June 17, reared by Swezey from gula:<br>seed<br> and one, Barrigada, from Intsia, July 6, Swezey. The following speci-<br>mens are from the National Museum material: 54 specimens taken by Oakley<br>from Ochracarpur abut/Mia, Ian. 14, 1938, no. 523, 389037, and one specimen<br>taken in quarantine in San Francisco Aug. 1, 1922 from C ycas circinalix from<br>Guam."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Aphanocorynes humeralis.jpg,"41. Aphanocorynes humeralis Marshall, Insects of Samoa 4(5) : 334, fig. 27,<br>1931 (pl. 4-, D).<br>One specimen of what I believe to be this species was collected from pigeon<br>peas at Barrigada, June 24, 1936, by Swezey. The following specimens are in<br>the Bishop Museum collections: ﬁve, Fanning Island, Dec. 2, 1924, S. C. Ball<br><br>one, Palmyra Island, June 13, C. M. Cooke, In<br> one, Washington Island,<br>Aug. 18, 1924, L, A. Whitney<br> and one, Aunuu Islet, Tutuila, Samoa, Feb.<br>1930, Fullaway, The species has heretofore been reponed from only Upolu<br>and Tutuila, Samoa.<br>This series of specimens appears to me to show intergradations of certain<br>characters between A [)hmwcorynex humeral-is Marshall and Al sarz/aiiemi:<br>Marshall. A. savaiienyfs was described from a unique, and I have not seen it.<br>SPECIES INDETERMINABLE<br>There is one badly mashed specimen among the National Museum material<br>which appears at ﬁrst glance to be without question a Stenotmpis, However,<br>the antennal funicle has seven segments and the scrohes are diﬁ‘erent from<br>those of Stmzotru/iis. The specimen bears the labels “Alameda Cal, R. G.<br>Oakley, III—438 Guam 451” and “with Hawaii Clipper 389036, It is too<br>badly damaged for description."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Diocalandra frumenti.jpg,"49. Diocalandra frumenti (Fabricius) (pl. 6, H).<br>C‘alandm fmmenti Fabricius, Syst. Eleuth, 2: 438, 1801.<br>Sitaphilm stigmaticnllir Gyllenhal, in Schoenberr’s Gen. Spec. Curc. 4(2) :<br>972, 1837.<br>Sitolahilw subsignalm Bohemian. in Sehoenherr’s Gen. Spec. Cure. 4(2):<br>973, 1837 .<br>Sphmzoplwmx cruciger Motschulsky, Etud. But. 7: 69, 1858,<br>Calzmdra punctigem Pascoe, Mus. eiv. stor. Hat. Genova, Ann. 11, 2 : 305,<br>1885.<br>Calandra rec/wllnrum Kolbe, ZooI. Mus. Berlin, Mitt. 5:46, 1910.<br>This coconut insect has a wide distribution from Tanganyika, East Africa<br>to Samoa in Polynesia, The Guam specimens before me were collected by<br>Bryan, Swezey and Usinger from coconuts in Inarajan in May and Yigo in<br>November, and Swezey took one specimen from a royal palm at Agana, Oct. 3.<br>The National Museum material contains 21 specimens taken Sept. 7, 1938,<br>”in coconut branch with wind injury” by Oakley.<br>This species has been recorded from Guam as Diocalmzdm taitensis<br>(GuérimMéueville), because of confusion in the identiﬁcation of the species,<br>I). taiiemi: is a redder species with much less black coloring, it has a broader,<br>ﬂatter, differently shaped prothorax on which the interstices are very coarsely<br>reticulate and make the surface dull. On I). fmmenti the interstices on the<br>pronotum are ﬁnely reticulate and the surface has a moderately shiny appear»<br>ance."
